"common_name","year","yoy_change"
"Fish Crow",2000,0
"Fish Crow",2001,0.0133
"Fish Crow",2002,-0.0065
"Fish Crow",2003,-0.0068
"Fish Crow",2004,0
"Fish Crow",2005,0.0148
"Fish Crow",2006,0.0053
"Fish Crow",2007,-0.0201
"Fish Crow",2008,0.0163
"Fish Crow",2009,-0.0163
"Fish Crow",2010,0
"Fish Crow",2011,0
"Fish Crow",2012,0.0071
"Fish Crow",2013,-0.000900000000000001
"Fish Crow",2014,0.1808
"Fish Crow",2015,-0.1696
"Fish Crow",2016,0.0182
"Fish Crow",2017,-0.027
"Fish Crow",2018,-0.0086
"Fish Crow",2019,0.0161
"Fish Crow",2020,-0.0161
"Fish Crow",2021,0.032
"Fish Crow",2022,-0.0242
"Fish Crow",2023,0.1043
"Fish Crow",2024,-0.0763
"Fox Sparrow",2000,-0.4327
"Fox Sparrow",2001,0.2665
"Fox Sparrow",2002,-0.2209
"Fox Sparrow",2003,0.2011
"Fox Sparrow",2004,0.2368
"Fox Sparrow",2005,-0.0998999999999999
"Fox Sparrow",2006,0.3397
"Fox Sparrow",2007,0.3172
"Fox Sparrow",2008,-1.0165
"Fox Sparrow",2009,0.9028
"Fox Sparrow",2010,-0.0963
"Fox Sparrow",2011,-0.5209
"Fox Sparrow",2012,-0.0865
"Fox Sparrow",2013,0.0212
"Fox Sparrow",2014,-0.21
"Fox Sparrow",2015,0.2571
"Fox Sparrow",2016,-0.141
"Fox Sparrow",2017,0.1338
"Fox Sparrow",2018,-0.1355
"Fox Sparrow",2019,-0.2854
"Fox Sparrow",2020,0.6006
"Fox Sparrow",2021,-0.4536
"Fox Sparrow",2022,0.8894
"Fox Sparrow",2023,-0.7792
"Fox Sparrow",2024,0.0722
"Golden-crowned Kinglet",2000,3.0181
"Golden-crowned Kinglet",2001,0.6447
"Golden-crowned Kinglet",2002,-2.8342
"Golden-crowned Kinglet",2003,-0.7902
"Golden-crowned Kinglet",2004,5.9947
"Golden-crowned Kinglet",2005,-4.778
"Golden-crowned Kinglet",2006,1.7277
"Golden-crowned Kinglet",2007,-3.5971
"Golden-crowned Kinglet",2008,2.5252
"Golden-crowned Kinglet",2009,-0.4924
"Golden-crowned Kinglet",2010,-1.2838
"Golden-crowned Kinglet",2011,-1.699
"Golden-crowned Kinglet",2012,4.4546
"Golden-crowned Kinglet",2013,1.7565
"Golden-crowned Kinglet",2014,-4.5943
"Golden-crowned Kinglet",2015,-0.8418
"Golden-crowned Kinglet",2016,2.8242
"Golden-crowned Kinglet",2017,0.3527
"Golden-crowned Kinglet",2018,-2.9573
"Golden-crowned Kinglet",2019,-1.0123
"Golden-crowned Kinglet",2020,1.8893
"Golden-crowned Kinglet",2021,-0.2383
"Golden-crowned Kinglet",2022,-0.3179
"Golden-crowned Kinglet",2023,-0.5489
"Golden-crowned Kinglet",2024,0.1466
"Gray Catbird",2000,0.0111
"Gray Catbird",2001,-0.017
"Gray Catbird",2002,-0.007
"Gray Catbird",2003,0.0311
"Gray Catbird",2004,0.0044
"Gray Catbird",2005,0.0404
"Gray Catbird",2006,-0.0311
"Gray Catbird",2007,-0.0231
"Gray Catbird",2008,6e-04
"Gray Catbird",2009,-0.0023
"Gray Catbird",2010,-0.005
"Gray Catbird",2011,0.000200000000000001
"Gray Catbird",2012,0.0084
"Gray Catbird",2013,0.0036
"Gray Catbird",2014,-0.0079
"Gray Catbird",2015,-0.0193
"Gray Catbird",2016,0.0399
"Gray Catbird",2017,-0.0399
"Gray Catbird",2018,0.0593
"Gray Catbird",2019,-0.0318
"Gray Catbird",2020,0.0203
"Gray Catbird",2021,-0.0214
"Gray Catbird",2022,0.0425
"Gray Catbird",2023,-0.0462
"Gray Catbird",2024,-0.007
"Hermit Thrush",2000,0.0709
"Hermit Thrush",2001,-0.1464
"Hermit Thrush",2002,0.2881
"Hermit Thrush",2003,-0.467
"Hermit Thrush",2004,-0.1009
"Hermit Thrush",2005,0.0971000000000002
"Hermit Thrush",2006,-0.2429
"Hermit Thrush",2007,-0.5388
"Hermit Thrush",2008,0.5736
"Hermit Thrush",2009,0.2971
"Hermit Thrush",2010,0.0264
"Hermit Thrush",2011,-0.2106
"Hermit Thrush",2012,0.2682
"Hermit Thrush",2013,0.0874000000000001
"Hermit Thrush",2014,-0.0982000000000001
"Hermit Thrush",2015,-0.2758
"Hermit Thrush",2016,-0.083
"Hermit Thrush",2017,0.8871
"Hermit Thrush",2018,-1.1203
"Hermit Thrush",2019,0.6934
"Hermit Thrush",2020,-0.1241
"Hermit Thrush",2021,-0.3347
"Hermit Thrush",2022,0.6971
"Hermit Thrush",2023,0.3706
"Hermit Thrush",2024,-0.274
"House Finch",2000,-1.4925
"House Finch",2001,0.9031
"House Finch",2002,-0.0210999999999997
"House Finch",2003,-1.4137
"House Finch",2004,0.6664
"House Finch",2005,0.6625
"House Finch",2006,0.765100000000001
"House Finch",2007,-1.0048
"House Finch",2008,0.2403
"House Finch",2009,-0.7192
"House Finch",2010,2.0386
"House Finch",2011,-2.1947
"House Finch",2012,1.3256
"House Finch",2013,-1.6195
"House Finch",2014,0.6273
"House Finch",2015,-0.4305
"House Finch",2016,0.0962000000000001
"House Finch",2017,0.9741
"House Finch",2018,-1.3689
"House Finch",2019,-0.107
"House Finch",2020,0.2971
"House Finch",2021,1.1522
"House Finch",2022,0.0617999999999999
"House Finch",2023,-0.2084
"House Finch",2024,-1.4281
"House Sparrow",2000,-0.7482
"House Sparrow",2001,0.2655
"House Sparrow",2002,0.0107999999999999
"House Sparrow",2003,-1.012
"House Sparrow",2004,0.0429
"House Sparrow",2005,0.3135
"House Sparrow",2006,0.3326
"House Sparrow",2007,-0.6041
"House Sparrow",2008,0.7567
"House Sparrow",2009,-0.7586
"House Sparrow",2010,-0.397
"House Sparrow",2011,0.7641
"House Sparrow",2012,-0.1943
"House Sparrow",2013,-0.4985
"House Sparrow",2014,0.2678
"House Sparrow",2015,-0.0439
"House Sparrow",2016,-0.2776
"House Sparrow",2017,0.1554
"House Sparrow",2018,0.291
"House Sparrow",2019,-0.2246
"House Sparrow",2020,-0.15
"House Sparrow",2021,0.2802
"House Sparrow",2022,-0.00719999999999998
"House Sparrow",2023,0.178
"House Sparrow",2024,-0.4972
"House Wren",2000,0.0798
"House Wren",2001,-0.065
"House Wren",2002,0.0781
"House Wren",2003,-0.0222
"House Wren",2004,-0.039
"House Wren",2005,0.0175
"House Wren",2006,0.0564
"House Wren",2007,-0.0459
"House Wren",2008,-0.0292
"House Wren",2009,-0.0107
"House Wren",2010,-0.013
"House Wren",2011,-0.00580000000000001
"House Wren",2012,0.013
"House Wren",2013,-0.0067
"House Wren",2014,0.006
"House Wren",2015,-0.0331
"House Wren",2016,0.1048
"House Wren",2017,-0.078
"House Wren",2018,0.0119
"House Wren",2019,0.0181
"House Wren",2020,0.00850000000000001
"House Wren",2021,0.00599999999999999
"House Wren",2022,-0.0333
"House Wren",2023,0.0127
"House Wren",2024,0.0107
"Mourning Dove",2000,-0.0336000000000007
"Mourning Dove",2001,2.6778
"Mourning Dove",2002,-4.2416
"Mourning Dove",2003,0.3038
"Mourning Dove",2004,1.5759
"Mourning Dove",2005,3.7482
"Mourning Dove",2006,-3.9772
"Mourning Dove",2007,0.5475
"Mourning Dove",2008,0.1502
"Mourning Dove",2009,-3.2804
"Mourning Dove",2010,1.9469
"Mourning Dove",2011,0.138
"Mourning Dove",2012,-0.7733
"Mourning Dove",2013,0.6549
"Mourning Dove",2014,0.344400000000001
"Mourning Dove",2015,-1.8036
"Mourning Dove",2016,0.728200000000001
"Mourning Dove",2017,2.1526
"Mourning Dove",2018,-1.2136
"Mourning Dove",2019,-2.5868
"Mourning Dove",2020,1.7273
"Mourning Dove",2021,3.1173
"Mourning Dove",2022,-3.227
"Mourning Dove",2023,-0.2337
"Mourning Dove",2024,-0.1332
"Northern Bobwhite",2000,-0.1956
"Northern Bobwhite",2001,0.0362
"Northern Bobwhite",2002,-0.00480000000000001
"Northern Bobwhite",2003,0.0185
"Northern Bobwhite",2004,-0.0285
"Northern Bobwhite",2005,0.1265
"Northern Bobwhite",2006,-0.1479
"Northern Bobwhite",2007,0.0366
"Northern Bobwhite",2008,-0.0218
"Northern Bobwhite",2009,-0.0148
"Northern Bobwhite",2010,0.059
"Northern Bobwhite",2011,-0.059
"Northern Bobwhite",2012,0
"Northern Bobwhite",2013,0
"Northern Bobwhite",2014,0.0244
"Northern Bobwhite",2015,-0.0244
"Northern Bobwhite",2016,0
"Northern Bobwhite",2017,0
"Northern Bobwhite",2018,0.0072
"Northern Bobwhite",2019,0.0073
"Northern Bobwhite",2020,-0.0049
"Northern Bobwhite",2021,-0.0096
"Northern Bobwhite",2022,0.008
"Northern Bobwhite",2023,-0.008
"Northern Bobwhite",2024,0
"Northern Cardinal",2000,-1.4865
"Northern Cardinal",2001,0.5214
"Northern Cardinal",2002,0.952399999999999
"Northern Cardinal",2003,-0.303399999999998
"Northern Cardinal",2004,2.7677
"Northern Cardinal",2005,-0.1746
"Northern Cardinal",2006,-0.742800000000001
"Northern Cardinal",2007,0.6684
"Northern Cardinal",2008,-0.0808
"Northern Cardinal",2009,1.2772
"Northern Cardinal",2010,-1.5368
"Northern Cardinal",2011,0.473099999999999
"Northern Cardinal",2012,-1.5766
"Northern Cardinal",2013,1.0537
"Northern Cardinal",2014,-0.9602
"Northern Cardinal",2015,0.968399999999999
"Northern Cardinal",2016,0.313300000000002
"Northern Cardinal",2017,0.637899999999998
"Northern Cardinal",2018,-0.1586
"Northern Cardinal",2019,-0.691800000000001
"Northern Cardinal",2020,0.388900000000001
"Northern Cardinal",2021,-0.452500000000001
"Northern Cardinal",2022,-3.3461
"Northern Cardinal",2023,2.6312
"Northern Cardinal",2024,-1.308
"Northern Flicker",2000,-0.9735
"Northern Flicker",2001,0.5775
"Northern Flicker",2002,-0.0368999999999997
"Northern Flicker",2003,0.0919000000000003
"Northern Flicker",2004,-0.2403
"Northern Flicker",2005,0.7259
"Northern Flicker",2006,0.00360000000000005
"Northern Flicker",2007,-1.028
"Northern Flicker",2008,0.6669
"Northern Flicker",2009,-0.4981
"Northern Flicker",2010,0.7348
"Northern Flicker",2011,-0.3148
"Northern Flicker",2012,0.1962
"Northern Flicker",2013,-0.4477
"Northern Flicker",2014,0.2936
"Northern Flicker",2015,-0.7857
"Northern Flicker",2016,0.6269
"Northern Flicker",2017,-0.5308
"Northern Flicker",2018,0.6749
"Northern Flicker",2019,-0.8335
"Northern Flicker",2020,0.921
"Northern Flicker",2021,-0.1902
"Northern Flicker",2022,-0.0448
"Northern Flicker",2023,-0.7913
"Northern Flicker",2024,0.7818
"Northern Mockingbird",2000,0.1751
"Northern Mockingbird",2001,0.0587999999999997
"Northern Mockingbird",2002,0.5873
"Northern Mockingbird",2003,-0.8159
"Northern Mockingbird",2004,0.7886
"Northern Mockingbird",2005,-0.9579
"Northern Mockingbird",2006,0.7257
"Northern Mockingbird",2007,-0.6063
"Northern Mockingbird",2008,0.6253
"Northern Mockingbird",2009,0.0225
"Northern Mockingbird",2010,0.0316999999999998
"Northern Mockingbird",2011,-0.1819
"Northern Mockingbird",2012,0.1417
"Northern Mockingbird",2013,-0.4659
"Northern Mockingbird",2014,-0.1588
"Northern Mockingbird",2015,-0.2457
"Northern Mockingbird",2016,-0.2901
"Northern Mockingbird",2017,0.1216
"Northern Mockingbird",2018,0.2275
"Northern Mockingbird",2019,-0.4621
"Northern Mockingbird",2020,0.2321
"Northern Mockingbird",2021,0.1758
"Northern Mockingbird",2022,0.1099
"Northern Mockingbird",2023,-0.1899
"Northern Mockingbird",2024,0.1649
"Orange-crowned Warbler",2000,0.0148
"Orange-crowned Warbler",2001,-0.0148
"Orange-crowned Warbler",2002,0.0068
"Orange-crowned Warbler",2003,-0.0068
"Orange-crowned Warbler",2004,0
"Orange-crowned Warbler",2005,0.0325
"Orange-crowned Warbler",2006,-0.0325
"Orange-crowned Warbler",2007,0
"Orange-crowned Warbler",2008,0
"Orange-crowned Warbler",2009,0.0072
"Orange-crowned Warbler",2010,-0.0072
"Orange-crowned Warbler",2011,0.0076
"Orange-crowned Warbler",2012,0.0012
"Orange-crowned Warbler",2013,-0.0088
"Orange-crowned Warbler",2014,0.0059
"Orange-crowned Warbler",2015,-0.0059
"Orange-crowned Warbler",2016,0.0067
"Orange-crowned Warbler",2017,-0.0067
"Orange-crowned Warbler",2018,0.0072
"Orange-crowned Warbler",2019,-0.0072
"Orange-crowned Warbler",2020,0.0096
"Orange-crowned Warbler",2021,-0.0096
"Orange-crowned Warbler",2022,0
"Orange-crowned Warbler",2023,0
"Orange-crowned Warbler",2024,0.0157
"Palm Warbler",2000,0.0717
"Palm Warbler",2001,-0.00839999999999999
"Palm Warbler",2002,-0.0125
"Palm Warbler",2003,-0.0569
"Palm Warbler",2004,-0.0152
"Palm Warbler",2005,-0.0071
"Palm Warbler",2006,0.035
"Palm Warbler",2007,0.0314
"Palm Warbler",2008,-0.0339
"Palm Warbler",2009,0.0263
"Palm Warbler",2010,-0.0588
"Palm Warbler",2011,0.0153
"Palm Warbler",2012,0.2245
"Palm Warbler",2013,-0.0876
"Palm Warbler",2014,-0.1217
"Palm Warbler",2015,-0.0305
"Palm Warbler",2016,0
"Palm Warbler",2017,0.2489
"Palm Warbler",2018,-0.0788
"Palm Warbler",2019,0.3983
"Palm Warbler",2020,-0.2415
"Palm Warbler",2021,-0.1054
"Palm Warbler",2022,-0.2059
"Palm Warbler",2023,0.0258
"Palm Warbler",2024,0.0586
"Pileated Woodpecker",2000,-0.0569
"Pileated Woodpecker",2001,0.0514
"Pileated Woodpecker",2002,-0.0025
"Pileated Woodpecker",2003,-0.0263
"Pileated Woodpecker",2004,0.0677
"Pileated Woodpecker",2005,-0.00980000000000003
"Pileated Woodpecker",2006,0.0429
"Pileated Woodpecker",2007,-0.1516
"Pileated Woodpecker",2008,0.1824
"Pileated Woodpecker",2009,0.0266999999999999
"Pileated Woodpecker",2010,-0.0788
"Pileated Woodpecker",2011,0.1216
"Pileated Woodpecker",2012,-0.116
"Pileated Woodpecker",2013,-0.0241
"Pileated Woodpecker",2014,0.3821
"Pileated Woodpecker",2015,-0.0837
"Pileated Woodpecker",2016,-0.1808
"Pileated Woodpecker",2017,-0.0565
"Pileated Woodpecker",2018,0.163
"Pileated Woodpecker",2019,-0.1566
"Pileated Woodpecker",2020,0.5392
"Pileated Woodpecker",2021,-0.3832
"Pileated Woodpecker",2022,0.1808
"Pileated Woodpecker",2023,-0.0226000000000001
"Pileated Woodpecker",2024,-0.118
"Pine Siskin",2000,-0.3046
"Pine Siskin",2001,0.0845
"Pine Siskin",2002,-0.0937
"Pine Siskin",2003,-0.0068
"Pine Siskin",2004,0.6588
"Pine Siskin",2005,-0.6184
"Pine Siskin",2006,-0.0404
"Pine Siskin",2007,0.3184
"Pine Siskin",2008,5.4652
"Pine Siskin",2009,-5.7736
"Pine Siskin",2010,7.7141
"Pine Siskin",2011,-7.7241
"Pine Siskin",2012,10.1098
"Pine Siskin",2013,-10.1024
"Pine Siskin",2014,4.3555
"Pine Siskin",2015,-4.1367
"Pine Siskin",2016,-0.1913
"Pine Siskin",2017,-0.0124
"Pine Siskin",2018,1.029
"Pine Siskin",2019,-1.032
"Pine Siskin",2020,6.5975
"Pine Siskin",2021,-6.617
"Pine Siskin",2022,0.0842
"Pine Siskin",2023,0.0966
"Pine Siskin",2024,-0.1808
"Pine Warbler",2000,2.2203
"Pine Warbler",2001,-0.895
"Pine Warbler",2002,-1.2365
"Pine Warbler",2003,-0.0362
"Pine Warbler",2004,0.8137
"Pine Warbler",2005,-0.6526
"Pine Warbler",2006,1.1493
"Pine Warbler",2007,-1.6095
"Pine Warbler",2008,0.6595
"Pine Warbler",2009,-0.0317999999999998
"Pine Warbler",2010,0.2577
"Pine Warbler",2011,-0.9374
"Pine Warbler",2012,0.9018
"Pine Warbler",2013,-0.3602
"Pine Warbler",2014,-0.5602
"Pine Warbler",2015,0.7243
"Pine Warbler",2016,0.06
"Pine Warbler",2017,1.0593
"Pine Warbler",2018,-1.2493
"Pine Warbler",2019,2.5703
"Pine Warbler",2020,-2.1813
"Pine Warbler",2021,0.1037
"Pine Warbler",2022,0.4357
"Pine Warbler",2023,-0.8546
"Pine Warbler",2024,-0.2553
"Purple Finch",2000,-0.8392
"Purple Finch",2001,0.4177
"Purple Finch",2002,-0.3973
"Purple Finch",2003,0.9813
"Purple Finch",2004,-0.9474
"Purple Finch",2005,0.0846
"Purple Finch",2006,-0.1631
"Purple Finch",2007,0.2386
"Purple Finch",2008,0.5585
"Purple Finch",2009,-0.6107
"Purple Finch",2010,1.0854
"Purple Finch",2011,-1.2216
"Purple Finch",2012,0.5358
"Purple Finch",2013,-0.5648
"Purple Finch",2014,0.2834
"Purple Finch",2015,-0.1585
"Purple Finch",2016,0.0177
"Purple Finch",2017,-0.1772
"Purple Finch",2018,0.3418
"Purple Finch",2019,-0.3192
"Purple Finch",2020,1.4394
"Purple Finch",2021,-1.4201
"Purple Finch",2022,0.6712
"Purple Finch",2023,-0.5858
"Purple Finch",2024,0.3637
"Red-bellied Woodpecker",2000,-0.3283
"Red-bellied Woodpecker",2001,0.24
"Red-bellied Woodpecker",2002,-0.0055000000000005
"Red-bellied Woodpecker",2003,-0.243
"Red-bellied Woodpecker",2004,-0.1469
"Red-bellied Woodpecker",2005,1.113
"Red-bellied Woodpecker",2006,0.5349
"Red-bellied Woodpecker",2007,-2.1915
"Red-bellied Woodpecker",2008,0.8481
"Red-bellied Woodpecker",2009,0.8335
"Red-bellied Woodpecker",2010,-0.380199999999999
"Red-bellied Woodpecker",2011,0.6518
"Red-bellied Woodpecker",2012,-0.3359
"Red-bellied Woodpecker",2013,0.8076
"Red-bellied Woodpecker",2014,-0.9308
"Red-bellied Woodpecker",2015,-0.0129000000000001
"Red-bellied Woodpecker",2016,-0.3801
"Red-bellied Woodpecker",2017,0.069
"Red-bellied Woodpecker",2018,2.338
"Red-bellied Woodpecker",2019,-1.8203
"Red-bellied Woodpecker",2020,0.493600000000001
"Red-bellied Woodpecker",2021,-1.0468
"Red-bellied Woodpecker",2022,2.0015
"Red-bellied Woodpecker",2023,-1.9304
"Red-bellied Woodpecker",2024,0.5355
"Red-breasted Nuthatch",2000,-0.1457
"Red-breasted Nuthatch",2001,0.0176
"Red-breasted Nuthatch",2002,0.0071
"Red-breasted Nuthatch",2003,-0.0095
"Red-breasted Nuthatch",2004,0.089
"Red-breasted Nuthatch",2005,-0.0836
"Red-breasted Nuthatch",2006,-0.0217
"Red-breasted Nuthatch",2007,0.2572
"Red-breasted Nuthatch",2008,-0.2572
"Red-breasted Nuthatch",2009,-0.0077
"Red-breasted Nuthatch",2010,0.1183
"Red-breasted Nuthatch",2011,-0.1151
"Red-breasted Nuthatch",2012,0.6953
"Red-breasted Nuthatch",2013,-0.7057
"Red-breasted Nuthatch",2014,0.0118
"Red-breasted Nuthatch",2015,-9.99999999999994e-05
"Red-breasted Nuthatch",2016,0.0631
"Red-breasted Nuthatch",2017,-0.0673
"Red-breasted Nuthatch",2018,0.801
"Red-breasted Nuthatch",2019,-0.7892
"Red-breasted Nuthatch",2020,0.9925
"Red-breasted Nuthatch",2021,-1.0118
"Red-breasted Nuthatch",2022,0.0631
"Red-breasted Nuthatch",2023,-0.0555
"Red-breasted Nuthatch",2024,-0.0076
"Red-headed Woodpecker",2000,0.6859
"Red-headed Woodpecker",2001,0.0678000000000003
"Red-headed Woodpecker",2002,-1.0166
"Red-headed Woodpecker",2003,0.2395
"Red-headed Woodpecker",2004,-0.2515
"Red-headed Woodpecker",2005,0.224
"Red-headed Woodpecker",2006,0.5048
"Red-headed Woodpecker",2007,-0.3339
"Red-headed Woodpecker",2008,0.0595
"Red-headed Woodpecker",2009,0.3126
"Red-headed Woodpecker",2010,-0.1205
"Red-headed Woodpecker",2011,-0.1178
"Red-headed Woodpecker",2012,0.4768
"Red-headed Woodpecker",2013,0.2654
"Red-headed Woodpecker",2014,-0.4795
"Red-headed Woodpecker",2015,-0.3084
"Red-headed Woodpecker",2016,-0.2167
"Red-headed Woodpecker",2017,0.3143
"Red-headed Woodpecker",2018,1.1894
"Red-headed Woodpecker",2019,-0.7482
"Red-headed Woodpecker",2020,-0.2855
"Red-headed Woodpecker",2021,0.0728000000000001
"Red-headed Woodpecker",2022,0.629
"Red-headed Woodpecker",2023,-0.8614
"Red-headed Woodpecker",2024,0.8141
"Red-winged Blackbird",2000,-4.9894
"Red-winged Blackbird",2001,5.0043
"Red-winged Blackbird",2002,-13.0202
"Red-winged Blackbird",2003,29.0508
"Red-winged Blackbird",2004,-26.4105
"Red-winged Blackbird",2005,19.8373
"Red-winged Blackbird",2006,3.7695
"Red-winged Blackbird",2007,-17.5442
"Red-winged Blackbird",2008,-2.9322
"Red-winged Blackbird",2009,-11.4856
"Red-winged Blackbird",2010,10.7466
"Red-winged Blackbird",2011,5.3245
"Red-winged Blackbird",2012,5.4346
"Red-winged Blackbird",2013,-8.6129
"Red-winged Blackbird",2014,3.3691
"Red-winged Blackbird",2015,3.8902
"Red-winged Blackbird",2016,21.3322
"Red-winged Blackbird",2017,-14.9642
"Red-winged Blackbird",2018,2.825
"Red-winged Blackbird",2019,-23.2937
"Red-winged Blackbird",2020,13.0221
"Red-winged Blackbird",2021,-0.339999999999996
"Red-winged Blackbird",2022,12.4103
"Red-winged Blackbird",2023,27.1129
"Red-winged Blackbird",2024,-44.437
"Ruby-crowned Kinglet",2000,4.3176
"Ruby-crowned Kinglet",2001,-0.0539999999999985
"Ruby-crowned Kinglet",2002,-3.6686
"Ruby-crowned Kinglet",2003,2.3626
"Ruby-crowned Kinglet",2004,2.8356
"Ruby-crowned Kinglet",2005,-3.9211
"Ruby-crowned Kinglet",2006,1.3017
"Ruby-crowned Kinglet",2007,-3.3794
"Ruby-crowned Kinglet",2008,1.4803
"Ruby-crowned Kinglet",2009,-1.4439
"Ruby-crowned Kinglet",2010,-1.7114
"Ruby-crowned Kinglet",2011,0.8527
"Ruby-crowned Kinglet",2012,1.1521
"Ruby-crowned Kinglet",2013,1.3627
"Ruby-crowned Kinglet",2014,-2.2545
"Ruby-crowned Kinglet",2015,0.6108
"Ruby-crowned Kinglet",2016,0.1778
"Ruby-crowned Kinglet",2017,1.9752
"Ruby-crowned Kinglet",2018,-2.7037
"Ruby-crowned Kinglet",2019,4.6757
"Ruby-crowned Kinglet",2020,-1.9571
"Ruby-crowned Kinglet",2021,-1.0771
"Ruby-crowned Kinglet",2022,0.9772
"Ruby-crowned Kinglet",2023,-0.397
"Ruby-crowned Kinglet",2024,-0.714199999999999
"Rusty Blackbird",2000,-4.8147
"Rusty Blackbird",2001,-0.2651
"Rusty Blackbird",2002,0.6441
"Rusty Blackbird",2003,-0.6617
"Rusty Blackbird",2004,0.454
"Rusty Blackbird",2005,-0.5454
"Rusty Blackbird",2006,-0.0102
"Rusty Blackbird",2007,6.5571
"Rusty Blackbird",2008,-6.295
"Rusty Blackbird",2009,0.3994
"Rusty Blackbird",2010,0.1033
"Rusty Blackbird",2011,0.1641
"Rusty Blackbird",2012,9.6905
"Rusty Blackbird",2013,-10.2953
"Rusty Blackbird",2014,-0.3868
"Rusty Blackbird",2015,0.0685
"Rusty Blackbird",2016,0.00900000000000001
"Rusty Blackbird",2017,-0.0445
"Rusty Blackbird",2018,-0.0426
"Rusty Blackbird",2019,0.0648
"Rusty Blackbird",2020,0.1047
"Rusty Blackbird",2021,0.0554
"Rusty Blackbird",2022,9.205
"Rusty Blackbird",2023,-7.2892
"Rusty Blackbird",2024,-2.0595
"Savannah Sparrow",2000,0.1529
"Savannah Sparrow",2001,-0.4739
"Savannah Sparrow",2002,0.118
"Savannah Sparrow",2003,-0.156
"Savannah Sparrow",2004,-0.0447
"Savannah Sparrow",2005,0.2681
"Savannah Sparrow",2006,-0.1796
"Savannah Sparrow",2007,0.0133
"Savannah Sparrow",2008,0.3393
"Savannah Sparrow",2009,-0.2444
"Savannah Sparrow",2010,0.9915
"Savannah Sparrow",2011,-0.6732
"Savannah Sparrow",2012,0.1499
"Savannah Sparrow",2013,-0.3644
"Savannah Sparrow",2014,1.8479
"Savannah Sparrow",2015,-2.2084
"Savannah Sparrow",2016,0.1651
"Savannah Sparrow",2017,0.1663
"Savannah Sparrow",2018,-0.0752
"Savannah Sparrow",2019,-0.105
"Savannah Sparrow",2020,-0.0638
"Savannah Sparrow",2021,0.2431
"Savannah Sparrow",2022,0.1634
"Savannah Sparrow",2023,0.1658
"Savannah Sparrow",2024,-0.3809
"Song Sparrow",2000,-1.477
"Song Sparrow",2001,2.9144
"Song Sparrow",2002,-3.3493
"Song Sparrow",2003,3.4654
"Song Sparrow",2004,-0.808199999999999
"Song Sparrow",2005,5.9373
"Song Sparrow",2006,-4.1201
"Song Sparrow",2007,-5.0997
"Song Sparrow",2008,3.7197
"Song Sparrow",2009,-3.389
"Song Sparrow",2010,2.6621
"Song Sparrow",2011,1.5321
"Song Sparrow",2012,1.3275
"Song Sparrow",2013,-7.3559
"Song Sparrow",2014,3.9918
"Song Sparrow",2015,-2.7965
"Song Sparrow",2016,0.683800000000002
"Song Sparrow",2017,-0.2887
"Song Sparrow",2018,0.217699999999999
"Song Sparrow",2019,2.0085
"Song Sparrow",2020,2.0926
"Song Sparrow",2021,-0.431100000000002
"Song Sparrow",2022,-0.2516
"Song Sparrow",2023,-0.079699999999999
"Song Sparrow",2024,-2.1398
"Swamp Sparrow",2000,0.8873
"Swamp Sparrow",2001,0.0119000000000002
"Swamp Sparrow",2002,-0.2461
"Swamp Sparrow",2003,-0.8107
"Swamp Sparrow",2004,-0.0780000000000003
"Swamp Sparrow",2005,1.6406
"Swamp Sparrow",2006,-2.4807
"Swamp Sparrow",2007,-0.9989
"Swamp Sparrow",2008,0.4986
"Swamp Sparrow",2009,0.3295
"Swamp Sparrow",2010,0.3713
"Swamp Sparrow",2011,-0.1852
"Swamp Sparrow",2012,1.4265
"Swamp Sparrow",2013,-1.3898
"Swamp Sparrow",2014,1.7962
"Swamp Sparrow",2015,-1.8434
"Swamp Sparrow",2016,0.0181
"Swamp Sparrow",2017,0.3068
"Swamp Sparrow",2018,-0.0841000000000003
"Swamp Sparrow",2019,1.925
"Swamp Sparrow",2020,-0.507099999999999
"Swamp Sparrow",2021,-2.1852
"Swamp Sparrow",2022,0.2676
"Swamp Sparrow",2023,0.5472
"Swamp Sparrow",2024,0.5045
"Tufted Titmouse",2000,0.576200000000001
"Tufted Titmouse",2001,0.294499999999999
"Tufted Titmouse",2002,-0.852399999999999
"Tufted Titmouse",2003,0.0995999999999988
"Tufted Titmouse",2004,1.8684
"Tufted Titmouse",2005,-0.860499999999999
"Tufted Titmouse",2006,-0.183000000000001
"Tufted Titmouse",2007,-0.9858
"Tufted Titmouse",2008,1.836
"Tufted Titmouse",2009,0.0753000000000004
"Tufted Titmouse",2010,-0.407300000000001
"Tufted Titmouse",2011,2.9388
"Tufted Titmouse",2012,-0.9978
"Tufted Titmouse",2013,0.114000000000001
"Tufted Titmouse",2014,-1.2328
"Tufted Titmouse",2015,-0.640700000000001
"Tufted Titmouse",2016,0.114000000000001
"Tufted Titmouse",2017,-0.4394
"Tufted Titmouse",2018,0.3659
"Tufted Titmouse",2019,0.427500000000001
"Tufted Titmouse",2020,-0.139600000000001
"Tufted Titmouse",2021,0.800700000000002
"Tufted Titmouse",2022,-0.811100000000001
"Tufted Titmouse",2023,0.484
"Tufted Titmouse",2024,-0.5999
"Vesper Sparrow",2000,0
"Vesper Sparrow",2001,0
"Vesper Sparrow",2002,0
"Vesper Sparrow",2003,0
"Vesper Sparrow",2004,0
"Vesper Sparrow",2005,0
"Vesper Sparrow",2006,0
"Vesper Sparrow",2007,0
