"year","common_name","count"
2011,"Turkey Vulture",0
2011,"White-breasted Nuthatch",3
2011,"White-eyed Vireo",1
2011,"Wood Thrush",6
2011,"Yellow-billed Cuckoo",1
2011,"Yellow-breasted Chat",0
2011,"Yellow-throated Vireo",0
2011,"Yellow-throated Warbler",1
2011,"Acadian Flycatcher",0
2011,"American Crow",35
2011,"American Goldfinch",4
2011,"American Robin",5
2011,"Barn Swallow",1
2011,"Blue Grosbeak",6
2011,"Blue Jay",3
2011,"Blue-gray Gnatcatcher",5
2011,"Brown Thrasher",2
2011,"Brown-headed Cowbird",3
2011,"Brown-headed Nuthatch",1
2011,"Canada Goose",3
2011,"Carolina Chickadee",5
2011,"Carolina Wren",17
2011,"Chimney Swift",4
2011,"Chipping Sparrow",14
2011,"Common Grackle",15
2011,"Common Yellowthroat",1
2011,"Downy Woodpecker",2
2011,"Eastern Bluebird",12
2011,"Eastern Kingbird",1
2011,"Eastern Meadowlark",9
2011,"Eastern Phoebe",2
2011,"Eastern Towhee",6
2011,"Eastern Whip-poor-will",0
2011,"Eastern Wood-Pewee",7
2011,"European Starling",5
2011,"Field Sparrow",1
2011,"Fish Crow",0
2011,"Grasshopper Sparrow",1
2011,"Gray Catbird",0
2011,"Great Blue Heron",1
2011,"Great Crested Flycatcher",2
2011,"Hooded Warbler",0
2011,"House Finch",1
2011,"House Sparrow",2
2011,"Indigo Bunting",17
2011,"Killdeer",1
2011,"Mourning Dove",21
2011,"Northern Bobwhite",0
2011,"Northern Cardinal",29
2011,"Northern Mockingbird",13
2011,"Northern Parula",0
2011,"Orchard Oriole",1
2011,"Ovenbird",1
2011,"Pileated Woodpecker",0
2011,"Pine Warbler",3
2011,"Prairie Warbler",0
2011,"Purple Martin",2
2011,"Red-bellied Woodpecker",6
2011,"Red-eyed Vireo",3
2011,"Red-shouldered Hawk",1
2011,"Red-winged Blackbird",5
2011,"Ruby-throated Hummingbird",1
2011,"Scarlet Tanager",0
2011,"Song Sparrow",0
2011,"Summer Tanager",2
2011,"Tufted Titmouse",8
2011,"Turkey Vulture",1
2011,"White-breasted Nuthatch",1
2011,"White-eyed Vireo",1
2011,"Wood Thrush",3
2011,"Yellow-billed Cuckoo",2
2011,"Yellow-breasted Chat",2
2011,"Yellow-throated Vireo",0
2011,"Yellow-throated Warbler",0
2011,"Acadian Flycatcher",1
2011,"American Crow",23
2011,"American Goldfinch",5
2011,"American Robin",6
2011,"Barn Swallow",9
2011,"Blue Grosbeak",6
2011,"Blue Jay",6
2011,"Blue-gray Gnatcatcher",4
2011,"Brown Thrasher",2
2011,"Brown-headed Cowbird",4
2011,"Brown-headed Nuthatch",0
2011,"Canada Goose",1
2011,"Carolina Chickadee",4
2011,"Carolina Wren",15
2011,"Chimney Swift",2
2011,"Chipping Sparrow",12
2011,"Common Grackle",6
2011,"Common Yellowthroat",2
2011,"Downy Woodpecker",1
2011,"Eastern Bluebird",12
2011,"Eastern Kingbird",1
2011,"Eastern Meadowlark",7
2011,"Eastern Phoebe",2
2011,"Eastern Towhee",3
2011,"Eastern Whip-poor-will",0
2011,"Eastern Wood-Pewee",8
2011,"European Starling",6
2011,"Field Sparrow",1
2011,"Fish Crow",0
2011,"Grasshopper Sparrow",0
2011,"Gray Catbird",0
2011,"Great Blue Heron",1
2011,"Great Crested Flycatcher",5
2011,"Hooded Warbler",0
2011,"House Finch",2
2011,"House Sparrow",1
2011,"Indigo Bunting",11
2011,"Killdeer",0
2011,"Mourning Dove",13
2011,"Northern Bobwhite",1
2011,"Northern Cardinal",19
2011,"Northern Mockingbird",15
2011,"Northern Parula",0
2011,"Orchard Oriole",2
2011,"Ovenbird",3
2011,"Pileated Woodpecker",0
2011,"Pine Warbler",1
2011,"Prairie Warbler",0
2011,"Purple Martin",1
2011,"Red-bellied Woodpecker",7
2011,"Red-eyed Vireo",5
2011,"Red-shouldered Hawk",1
2011,"Red-winged Blackbird",5
2011,"Ruby-throated Hummingbird",0
2011,"Scarlet Tanager",1
2011,"Song Sparrow",0
2011,"Summer Tanager",4
2011,"Tufted Titmouse",8
2011,"Turkey Vulture",1
2011,"White-breasted Nuthatch",1
2011,"White-eyed Vireo",1
2011,"Wood Thrush",5
2011,"Yellow-billed Cuckoo",3
2011,"Yellow-breasted Chat",3
2011,"Yellow-throated Vireo",1
2011,"Yellow-throated Warbler",0
2011,"Acadian Flycatcher",0
2011,"American Crow",18
2011,"American Goldfinch",5
2011,"American Robin",3
2011,"Barn Swallow",1
2011,"Blue Grosbeak",4
2011,"Blue Jay",2
2011,"Blue-gray Gnatcatcher",10
2011,"Brown Thrasher",1
2011,"Brown-headed Cowbird",5
2011,"Brown-headed Nuthatch",4
2011,"Canada Goose",4
2011,"Carolina Chickadee",9
2011,"Carolina Wren",18
2011,"Chimney Swift",6
2011,"Chipping Sparrow",11
2011,"Common Grackle",12
2011,"Common Yellowthroat",0
2011,"Downy Woodpecker",2
2011,"Eastern Bluebird",5
2011,"Eastern Kingbird",1
2011,"Eastern Meadowlark",0
2011,"Eastern Phoebe",2
2011,"Eastern Towhee",6
2011,"Eastern Whip-poor-will",0
2011,"Eastern Wood-Pewee",3
2011,"European Starling",3
2011,"Field Sparrow",0
2011,"Fish Crow",2
2011,"Grasshopper Sparrow",0
2011,"Gray Catbird",0
2011,"Great Blue Heron",2
2011,"Great Crested Flycatcher",2
2011,"Hooded Warbler",0
2011,"House Finch",4
2011,"House Sparrow",0
2011,"Indigo Bunting",5
2011,"Killdeer",0
2011,"Mourning Dove",18
2011,"Northern Bobwhite",0
2011,"Northern Cardinal",19
2011,"Northern Mockingbird",4
2011,"Northern Parula",1
2011,"Orchard Oriole",1
2011,"Ovenbird",2
2011,"Pileated Woodpecker",1
2011,"Pine Warbler",10
2011,"Prairie Warbler",0
2011,"Purple Martin",7
2011,"Red-bellied Woodpecker",6
2011,"Red-eyed Vireo",2
2011,"Red-shouldered Hawk",1
2011,"Red-winged Blackbird",0
2011,"Ruby-throated Hummingbird",0
2011,"Scarlet Tanager",0
2011,"Song Sparrow",0
2011,"Summer Tanager",3
2011,"Tufted Titmouse",11
2011,"Turkey Vulture",0
2011,"White-breasted Nuthatch",1
2011,"White-eyed Vireo",1
2011,"Wood Thrush",1
2011,"Yellow-billed Cuckoo",2
2011,"Yellow-breasted Chat",1
2011,"Yellow-throated Vireo",0
2011,"Yellow-throated Warbler",0
2012,"Acadian Flycatcher",0
2012,"American Crow",25
2012,"American Goldfinch",4
2012,"American Robin",6
2012,"Barn Swallow",0
2012,"Blue Grosbeak",2
2012,"Blue Jay",4
2012,"Blue-gray Gnatcatcher",3
2012,"Brown Thrasher",2
2012,"Brown-headed Cowbird",2
2012,"Brown-headed Nuthatch",0
2012,"Canada Goose",2
2012,"Carolina Chickadee",4
2012,"Carolina Wren",13
2012,"Chimney Swift",4
2012,"Chipping Sparrow",9
2012,"Common Grackle",8
2012,"Common Yellowthroat",1
2012,"Downy Woodpecker",1
2012,"Eastern Bluebird",12
2012,"Eastern Kingbird",0
2012,"Eastern Meadowlark",4
2012,"Eastern Phoebe",1
2012,"Eastern Towhee",5
2012,"Eastern Whip-poor-will",0
2012,"Eastern Wood-Pewee",3
2012,"European Starling",10
2012,"Field Sparrow",1
2012,"Fish Crow",0
2012,"Grasshopper Sparrow",1
2012,"Gray Catbird",0
2012,"Great Blue Heron",0
2012,"Great Crested Flycatcher",1
2012,"Hooded Warbler",0
2012,"House Finch",2
2012,"House Sparrow",3
2012,"Indigo Bunting",6
2012,"Killdeer",0
2012,"Mourning Dove",12
2012,"Northern Bobwhite",0
2012,"Northern Cardinal",17
2012,"Northern Mockingbird",9
2012,"Northern Parula",0
2012,"Orchard Oriole",0
2012,"Ovenbird",1
2012,"Pileated Woodpecker",0
2012,"Pine Warbler",2
2012,"Prairie Warbler",1
2012,"Purple Martin",0
2012,"Red-bellied Woodpecker",6
2012,"Red-eyed Vireo",5
2012,"Red-shouldered Hawk",1
2012,"Red-winged Blackbird",0
2012,"Ruby-throated Hummingbird",0
2012,"Scarlet Tanager",0
2012,"Song Sparrow",1
2012,"Summer Tanager",1
2012,"Tufted Titmouse",7
2012,"Turkey Vulture",1
2012,"White-breasted Nuthatch",1
2012,"White-eyed Vireo",0
2012,"Wood Thrush",3
2012,"Yellow-billed Cuckoo",1
2012,"Yellow-breasted Chat",1
2012,"Yellow-throated Vireo",0
2012,"Yellow-throated Warbler",0
2012,"Acadian Flycatcher",1
2012,"American Crow",25
2012,"American Goldfinch",4
2012,"American Robin",3
2012,"Barn Swallow",0
2012,"Blue Grosbeak",1
2012,"Blue Jay",4
2012,"Blue-gray Gnatcatcher",7
2012,"Brown Thrasher",1
2012,"Brown-headed Cowbird",3
2012,"Brown-headed Nuthatch",2
2012,"Canada Goose",5
2012,"Carolina Chickadee",8
2012,"Carolina Wren",19
2012,"Chimney Swift",4
2012,"Chipping Sparrow",7
2012,"Common Grackle",3
2012,"Common Yellowthroat",1
2012,"Downy Woodpecker",2
2012,"Eastern Bluebird",5
2012,"Eastern Kingbird",0
2012,"Eastern Meadowlark",0
2012,"Eastern Phoebe",2
2012,"Eastern Towhee",4
2012,"Eastern Whip-poor-will",0
2012,"Eastern Wood-Pewee",1
2012,"European Starling",1
2012,"Field Sparrow",0
2012,"Fish Crow",1
2012,"Grasshopper Sparrow",0
2012,"Gray Catbird",1
2012,"Great Blue Heron",0
2012,"Great Crested Flycatcher",2
2012,"Hooded Warbler",0
2012,"House Finch",4
2012,"House Sparrow",0
2012,"Indigo Bunting",5
2012,"Killdeer",0
2012,"Mourning Dove",6
2012,"Northern Bobwhite",0
2012,"Northern Cardinal",31
2012,"Northern Mockingbird",5
2012,"Northern Parula",1
2012,"Orchard Oriole",0
2012,"Ovenbird",0
2012,"Pileated Woodpecker",0
2012,"Pine Warbler",3
2012,"Prairie Warbler",0
2012,"Purple Martin",0
2012,"Red-bellied Woodpecker",5
2012,"Red-eyed Vireo",6
2012,"Red-shouldered Hawk",1
2012,"Red-winged Blackbird",1
2012,"Ruby-throated Hummingbird",0
2012,"Scarlet Tanager",0
2012,"Song Sparrow",0
2012,"Summer Tanager",2
2012,"Tufted Titmouse",13
2012,"Turkey Vulture",1
2012,"White-breasted Nuthatch",2
2012,"White-eyed Vireo",1
2012,"Wood Thrush",1
2012,"Yellow-billed Cuckoo",1
2012,"Yellow-breasted Chat",1
2012,"Yellow-throated Vireo",0
2012,"Yellow-throated Warbler",0
2012,"Acadian Flycatcher",1
2012,"American Crow",28
2012,"American Goldfinch",5
2012,"American Robin",2
2012,"Barn Swallow",1
2012,"Blue Grosbeak",2
2012,"Blue Jay",6
2012,"Blue-gray Gnatcatcher",6
2012,"Brown Thrasher",1
2012,"Brown-headed Cowbird",2
2012,"Brown-headed Nuthatch",2
2012,"Canada Goose",2
2012,"Carolina Chickadee",10
2012,"Carolina Wren",15
2012,"Chimney Swift",3
2012,"Chipping Sparrow",6
2012,"Common Grackle",4
2012,"Common Yellowthroat",0
2012,"Downy Woodpecker",2
2012,"Eastern Bluebird",9
2012,"Eastern Kingbird",0
2012,"Eastern Meadowlark",2
2012,"Eastern Phoebe",2
2012,"Eastern Towhee",7
2012,"Eastern Whip-poor-will",0
2012,"Eastern Wood-Pewee",3
2012,"European Starling",2
2012,"Field Sparrow",0
2012,"Fish Crow",1
2012,"Grasshopper Sparrow",0
2012,"Gray Catbird",0
2012,"Great Blue Heron",0
2012,"Great Crested Flycatcher",1
2012,"Hooded Warbler",0
2012,"House Finch",2
2012,"House Sparrow",0
2012,"Indigo Bunting",4
2012,"Killdeer",0
2012,"Mourning Dove",12
2012,"Northern Bobwhite",0
2012,"Northern Cardinal",29
2012,"Northern Mockingbird",7
2012,"Northern Parula",1
2012,"Orchard Oriole",0
2012,"Ovenbird",2
2012,"Pileated Woodpecker",0
2012,"Pine Warbler",7
2012,"Prairie Warbler",1
2012,"Purple Martin",0
2012,"Red-bellied Woodpecker",6
2012,"Red-eyed Vireo",6
2012,"Red-shouldered Hawk",1
2012,"Red-winged Blackbird",1
2012,"Ruby-throated Hummingbird",0
2012,"Scarlet Tanager",0
2012,"Song Sparrow",0
2012,"Summer Tanager",1
2012,"Tufted Titmouse",12
2012,"Turkey Vulture",0
2012,"White-breasted Nuthatch",3
2012,"White-eyed Vireo",1
2012,"Wood Thrush",6
2012,"Yellow-billed Cuckoo",1
2012,"Yellow-breasted Chat",0
2012,"Yellow-throated Vireo",0
2012,"Yellow-throated Warbler",1
2012,"Acadian Flycatcher",0
2012,"American Crow",34
2012,"American Goldfinch",4
2012,"American Robin",4
2012,"Barn Swallow",1
2012,"Blue Grosbeak",6
2012,"Blue Jay",3
2012,"Blue-gray Gnatcatcher",5
2012,"Brown Thrasher",2
2012,"Brown-headed Cowbird",3
2012,"Brown-headed Nuthatch",1
2012,"Canada Goose",2
2012,"Carolina Chickadee",5
2012,"Carolina Wren",18
2012,"Chimney Swift",3
2012,"Chipping Sparrow",14
2012,"Common Grackle",14
2012,"Common Yellowthroat",1
2012,"Downy Woodpecker",2
2012,"Eastern Bluebird",12
2012,"Eastern Kingbird",1
2012,"Eastern Meadowlark",9
2012,"Eastern Phoebe",2
2012,"Eastern Towhee",6
2012,"Eastern Whip-poor-will",0
2012,"Eastern Wood-Pewee",7
2012,"European Starling",5
2012,"Field Sparrow",1
2012,"Fish Crow",0
2012,"Grasshopper Sparrow",1
2012,"Gray Catbird",0
2012,"Great Blue Heron",1
2012,"Great Crested Flycatcher",2
2012,"Hooded Warbler",0
2012,"House Finch",1
2012,"House Sparrow",2
2012,"Indigo Bunting",17
2012,"Killdeer",1
2012,"Mourning Dove",21
2012,"Northern Bobwhite",0
2012,"Northern Cardinal",29
2012,"Northern Mockingbird",12
2012,"Northern Parula",0
2012,"Orchard Oriole",1
2012,"Ovenbird",1
2012,"Pileated Woodpecker",0
2012,"Pine Warbler",3
2012,"Prairie Warbler",0
2012,"Purple Martin",2
2012,"Red-bellied Woodpecker",7
2012,"Red-eyed Vireo",3
2012,"Red-shouldered Hawk",1
2012,"Red-winged Blackbird",5
2012,"Ruby-throated Hummingbird",0
2012,"Scarlet Tanager",0
2012,"Song Sparrow",0
2012,"Summer Tanager",2
2012,"Tufted Titmouse",9
2012,"Turkey Vulture",1
2012,"White-breasted Nuthatch",1
2012,"White-eyed Vireo",1
2012,"Wood Thrush",3
2012,"Yellow-billed Cuckoo",2
2012,"Yellow-breasted Chat",2
2012,"Yellow-throated Vireo",0
2012,"Yellow-throated Warbler",0
2012,"Acadian Flycatcher",1
2012,"American Crow",22
2012,"American Goldfinch",5
2012,"American Robin",5
2012,"Barn Swallow",9
2012,"Blue Grosbeak",6
2012,"Blue Jay",6
2012,"Blue-gray Gnatcatcher",4
2012,"Brown Thrasher",2
2012,"Brown-headed Cowbird",4
2012,"Brown-headed Nuthatch",0
2012,"Canada Goose",1
2012,"Carolina Chickadee",4
2012,"Carolina Wren",15
2012,"Chimney Swift",2
2012,"Chipping Sparrow",12
2012,"Common Grackle",5
2012,"Common Yellowthroat",2
2012,"Downy Woodpecker",1
2012,"Eastern Bluebird",12
2012,"Eastern Kingbird",1
2012,"Eastern Meadowlark",7
2012,"Eastern Phoebe",3
2012,"Eastern Towhee",3
2012,"Eastern Whip-poor-will",0
2012,"Eastern Wood-Pewee",8
2012,"European Starling",5
2012,"Field Sparrow",1
2012,"Fish Crow",0
2012,"Grasshopper Sparrow",0
2012,"Gray Catbird",0
2012,"Great Blue Heron",1
2012,"Great Crested Flycatcher",5
2012,"Hooded Warbler",0
2012,"House Finch",2
2012,"House Sparrow",1
2012,"Indigo Bunting",11
2012,"Killdeer",0
2012,"Mourning Dove",13
2012,"Northern Bobwhite",1
2012,"Northern Cardinal",20
2012,"Northern Mockingbird",15
2012,"Northern Parula",0
2012,"Orchard Oriole",2
2012,"Ovenbird",3
2012,"Pileated Woodpecker",0
2012,"Pine Warbler",1
2012,"Prairie Warbler",0
2012,"Purple Martin",1
2012,"Red-bellied Woodpecker",7
2012,"Red-eyed Vireo",5
2012,"Red-shouldered Hawk",1
2012,"Red-winged Blackbird",5
2012,"Ruby-throated Hummingbird",0
2012,"Scarlet Tanager",1
2012,"Song Sparrow",0
2012,"Summer Tanager",4
2012,"Tufted Titmouse",8
2012,"Turkey Vulture",1
2012,"White-breasted Nuthatch",1
2012,"White-eyed Vireo",1
2012,"Wood Thrush",5
2012,"Yellow-billed Cuckoo",3
2012,"Yellow-breasted Chat",3
2012,"Yellow-throated Vireo",1
2012,"Yellow-throated Warbler",0
2012,"Acadian Flycatcher",0
2012,"American Crow",18
2012,"American Goldfinch",5
2012,"American Robin",3
2012,"Barn Swallow",1
2012,"Blue Grosbeak",4
2012,"Blue Jay",2
2012,"Blue-gray Gnatcatcher",10
2012,"Brown Thrasher",1
2012,"Brown-headed Cowbird",5
2012,"Brown-headed Nuthatch",4
2012,"Canada Goose",4
2012,"Carolina Chickadee",9
2012,"Carolina Wren",18
2012,"Chimney Swift",5
2012,"Chipping Sparrow",12
2012,"Common Grackle",11
2012,"Common Yellowthroat",0
2012,"Downy Woodpecker",2
2012,"Eastern Bluebird",5
2012,"Eastern Kingbird",1
2012,"Eastern Meadowlark",0
2012,"Eastern Phoebe",2
2012,"Eastern Towhee",6
2012,"Eastern Whip-poor-will",0
2012,"Eastern Wood-Pewee",3
2012,"European Starling",3
2012,"Field Sparrow",0
2012,"Fish Crow",2
2012,"Grasshopper Sparrow",0
2012,"Gray Catbird",0
2012,"Great Blue Heron",2
2012,"Great Crested Flycatcher",2
2012,"Hooded Warbler",0
2012,"House Finch",4
2012,"House Sparrow",0
2012,"Indigo Bunting",5
2012,"Killdeer",0
2012,"Mourning Dove",17
2012,"Northern Bobwhite",0
2012,"Northern Cardinal",19
2012,"Northern Mockingbird",4
2012,"Northern Parula",1
2012,"Orchard Oriole",1
2012,"Ovenbird",2
2012,"Pileated Woodpecker",1
2012,"Pine Warbler",10
2012,"Prairie Warbler",0
2012,"Purple Martin",7
2012,"Red-bellied Woodpecker",6
2012,"Red-eyed Vireo",2
2012,"Red-shouldered Hawk",1
2012,"Red-winged Blackbird",0
2012,"Ruby-throated Hummingbird",0
2012,"Scarlet Tanager",0
2012,"Song Sparrow",0
2012,"Summer Tanager",3
2012,"Tufted Titmouse",11
2012,"Turkey Vulture",0
2012,"White-breasted Nuthatch",1
2012,"White-eyed Vireo",2
2012,"Wood Thrush",1
2012,"Yellow-billed Cuckoo",2
2012,"Yellow-breasted Chat",1
2012,"Yellow-throated Vireo",0
2012,"Yellow-throated Warbler",0
2013,"Acadian Flycatcher",0
2013,"American Crow",26
2013,"American Goldfinch",4
2013,"American Robin",5
2013,"Barn Swallow",0
2013,"Blue Grosbeak",2
2013,"Blue Jay",3
2013,"Blue-gray Gnatcatcher",3
2013,"Brown Thrasher",1
2013,"Brown-headed Cowbird",1
2013,"Brown-headed Nuthatch",0
2013,"Canada Goose",2
2013,"Carolina Chickadee",4
2013,"Carolina Wren",13
2013,"Chimney Swift",4
2013,"Chipping Sparrow",8
2013,"Common Grackle",7
2013,"Common Yellowthroat",1
2013,"Downy Woodpecker",1
2013,"Eastern Bluebird",12
2013,"Eastern Kingbird",0
2013,"Eastern Meadowlark",4
2013,"Eastern Phoebe",1
2013,"Eastern Towhee",4
2013,"Eastern Whip-poor-will",0
2013,"Eastern Wood-Pewee",3
2013,"European Starling",9
2013,"Field Sparrow",1
2013,"Fish Crow",0
2013,"Grasshopper Sparrow",1
2013,"Gray Catbird",0
2013,"Great Blue Heron",0
2013,"Great Crested Flycatcher",1
2013,"Hooded Warbler",0
2013,"House Finch",1
2013,"House Sparrow",3
2013,"Indigo Bunting",6
2013,"Killdeer",0
2013,"Mourning Dove",12
2013,"Northern Bobwhite",0
2013,"Northern Cardinal",17
2013,"Northern Mockingbird",9
2013,"Northern Parula",0
2013,"Orchard Oriole",0
2013,"Ovenbird",1
2013,"Pileated Woodpecker",0
2013,"Pine Warbler",2
2013,"Prairie Warbler",1
2013,"Purple Martin",0
2013,"Red-bellied Woodpecker",6
2013,"Red-eyed Vireo",5
2013,"Red-shouldered Hawk",1
2013,"Red-winged Blackbird",0
2013,"Ruby-throated Hummingbird",0
2013,"Scarlet Tanager",0
2013,"Song Sparrow",1
2013,"Summer Tanager",1
2013,"Tufted Titmouse",7
2013,"Turkey Vulture",0
2013,"White-breasted Nuthatch",1
2013,"White-eyed Vireo",0
2013,"Wood Thrush",3
2013,"Yellow-billed Cuckoo",1
2013,"Yellow-breasted Chat",1
2013,"Yellow-throated Vireo",0
2013,"Yellow-throated Warbler",0
2013,"Acadian Flycatcher",1
2013,"American Crow",22
2013,"American Goldfinch",4
2013,"American Robin",8
2013,"Barn Swallow",1
2013,"Blue Grosbeak",5
2013,"Blue Jay",2
2013,"Blue-gray Gnatcatcher",5
2013,"Brown Thrasher",2
2013,"Brown-headed Cowbird",5
2013,"Brown-headed Nuthatch",0
2013,"Canada Goose",3
2013,"Carolina Chickadee",3
2013,"Carolina Wren",15
2013,"Chimney Swift",2
2013,"Chipping Sparrow",13
2013,"Common Grackle",11
2013,"Common Yellowthroat",4
2013,"Downy Woodpecker",1
2013,"Eastern Bluebird",9
2013,"Eastern Kingbird",1
2013,"Eastern Meadowlark",5
2013,"Eastern Phoebe",2
2013,"Eastern Towhee",5
2013,"Eastern Whip-poor-will",0
2013,"Eastern Wood-Pewee",4
2013,"European Starling",4
2013,"Field Sparrow",5
2013,"Fish Crow",1
2013,"Grasshopper Sparrow",1
2013,"Gray Catbird",0
2013,"Great Blue Heron",0
2013,"Great Crested Flycatcher",2
2013,"Hooded Warbler",0
2013,"House Finch",2
2013,"House Sparrow",1
2013,"Indigo Bunting",15
2013,"Killdeer",2
2013,"Mourning Dove",19
2013,"Northern Bobwhite",1
2013,"Northern Cardinal",26
2013,"Northern Mockingbird",11
2013,"Northern Parula",0
2013,"Orchard Oriole",2
2013,"Ovenbird",2
2013,"Pileated Woodpecker",0
2013,"Pine Warbler",3
2013,"Prairie Warbler",1
2013,"Purple Martin",0
2013,"Red-bellied Woodpecker",4
2013,"Red-eyed Vireo",10
2013,"Red-shouldered Hawk",1
2013,"Red-winged Blackbird",3
2013,"Ruby-throated Hummingbird",0
2013,"Scarlet Tanager",1
2013,"Song Sparrow",0
2013,"Summer Tanager",3
2013,"Tufted Titmouse",12
2013,"Turkey Vulture",0
2013,"White-breasted Nuthatch",1
2013,"White-eyed Vireo",2
2013,"Wood Thrush",4
2013,"Yellow-billed Cuckoo",1
2013,"Yellow-breasted Chat",2
2013,"Yellow-throated Vireo",1
2013,"Yellow-throated Warbler",1
2013,"Acadian Flycatcher",1
2013,"American Crow",28
2013,"American Goldfinch",5
2013,"American Robin",2
2013,"Barn Swallow",1
2013,"Blue Grosbeak",2
2013,"Blue Jay",6
2013,"Blue-gray Gnatcatcher",6
2013,"Brown Thrasher",1
2013,"Brown-headed Cowbird",2
2013,"Brown-headed Nuthatch",2
2013,"Canada Goose",1
2013,"Carolina Chickadee",10
2013,"Carolina Wren",15
2013,"Chimney Swift",3
2013,"Chipping Sparrow",7
2013,"Common Grackle",4
2013,"Common Yellowthroat",0
2013,"Downy Woodpecker",2
2013,"Eastern Bluebird",9
2013,"Eastern Kingbird",0
2013,"Eastern Meadowlark",2
2013,"Eastern Phoebe",2
2013,"Eastern Towhee",7
2013,"Eastern Whip-poor-will",0
2013,"Eastern Wood-Pewee",4
2013,"European Starling",2
2013,"Field Sparrow",0
2013,"Fish Crow",1
2013,"Grasshopper Sparrow",0
2013,"Gray Catbird",0
2013,"Great Blue Heron",0
2013,"Great Crested Flycatcher",1
2013,"Hooded Warbler",0
2013,"House Finch",2
2013,"House Sparrow",0
2013,"Indigo Bunting",4
2013,"Killdeer",0
2013,"Mourning Dove",12
2013,"Northern Bobwhite",0
2013,"Northern Cardinal",29
2013,"Northern Mockingbird",7
2013,"Northern Parula",1
2013,"Orchard Oriole",0
2013,"Ovenbird",2
2013,"Pileated Woodpecker",0
2013,"Pine Warbler",7
2013,"Prairie Warbler",1
2013,"Purple Martin",0
2013,"Red-bellied Woodpecker",6
2013,"Red-eyed Vireo",6
2013,"Red-shouldered Hawk",1
2013,"Red-winged Blackbird",1
2013,"Ruby-throated Hummingbird",0
2013,"Scarlet Tanager",0
2013,"Song Sparrow",0
2013,"Summer Tanager",1
2013,"Tufted Titmouse",12
2013,"Turkey Vulture",0
2013,"White-breasted Nuthatch",3
2013,"White-eyed Vireo",1
2013,"Wood Thrush",5
2013,"Yellow-billed Cuckoo",1
2013,"Yellow-breasted Chat",0
2013,"Yellow-throated Vireo",0
2013,"Yellow-throated Warbler",1
2013,"Acadian Flycatcher",0
2013,"American Crow",34
2013,"American Goldfinch",4
2013,"American Robin",4
2013,"Barn Swallow",1
2013,"Blue Grosbeak",6
2013,"Blue Jay",3
2013,"Blue-gray Gnatcatcher",6
2013,"Brown Thrasher",2
2013,"Brown-headed Cowbird",3
2013,"Brown-headed Nuthatch",1
2013,"Canada Goose",2
2013,"Carolina Chickadee",5
2013,"Carolina Wren",19
2013,"Chimney Swift",3
2013,"Chipping Sparrow",14
2013,"Common Grackle",13
2013,"Common Yellowthroat",1
2013,"Downy Woodpecker",2
2013,"Eastern Bluebird",12
2013,"Eastern Kingbird",1
2013,"Eastern Meadowlark",8
2013,"Eastern Phoebe",3
2013,"Eastern Towhee",6
2013,"Eastern Whip-poor-will",0
2013,"Eastern Wood-Pewee",6
2013,"European Starling",4
2013,"Field Sparrow",1
2013,"Fish Crow",0
2013,"Grasshopper Sparrow",1
2013,"Gray Catbird",0
2013,"Great Blue Heron",1
2013,"Great Crested Flycatcher",2
2013,"Hooded Warbler",0
2013,"House Finch",1
2013,"House Sparrow",2
2013,"Indigo Bunting",17
2013,"Killdeer",1
2013,"Mourning Dove",22
2013,"Northern Bobwhite",0
2013,"Northern Cardinal",28
2013,"Northern Mockingbird",12
2013,"Northern Parula",0
2013,"Orchard Oriole",1
2013,"Ovenbird",1
2013,"Pileated Woodpecker",0
2013,"Pine Warbler",3
2013,"Prairie Warbler",0
2013,"Purple Martin",2
2013,"Red-bellied Woodpecker",7
2013,"Red-eyed Vireo",3
2013,"Red-shouldered Hawk",1
2013,"Red-winged Blackbird",5
2013,"Ruby-throated Hummingbird",0
2013,"Scarlet Tanager",0
2013,"Song Sparrow",0
2013,"Summer Tanager",2
2013,"Tufted Titmouse",9
2013,"Turkey Vulture",1
2013,"White-breasted Nuthatch",1
2013,"White-eyed Vireo",2
2013,"Wood Thrush",2
2013,"Yellow-billed Cuckoo",2
2013,"Yellow-breasted Chat",2
2013,"Yellow-throated Vireo",0
2013,"Yellow-throated Warbler",0
2013,"Acadian Flycatcher",1
2013,"American Crow",22
2013,"American Goldfinch",5
2013,"American Robin",5
2013,"Barn Swallow",9
2013,"Blue Grosbeak",6
2013,"Blue Jay",6
2013,"Blue-gray Gnatcatcher",4
2013,"Brown Thrasher",2
2013,"Brown-headed Cowbird",4
2013,"Brown-headed Nuthatch",0
2013,"Canada Goose",2
2013,"Carolina Chickadee",4
2013,"Carolina Wren",16
2013,"Chimney Swift",2
2013,"Chipping Sparrow",12
2013,"Common Grackle",5
2013,"Common Yellowthroat",2
2013,"Downy Woodpecker",1
2013,"Eastern Bluebird",12
2013,"Eastern Kingbird",1
2013,"Eastern Meadowlark",7
2013,"Eastern Phoebe",3
2013,"Eastern Towhee",3
2013,"Eastern Whip-poor-will",0
2013,"Eastern Wood-Pewee",8
2013,"European Starling",4
2013,"Field Sparrow",1
2013,"Fish Crow",0
2013,"Grasshopper Sparrow",0
2013,"Gray Catbird",0
2013,"Great Blue Heron",1
2013,"Great Crested Flycatcher",5
2013,"Hooded Warbler",0
2013,"House Finch",2
2013,"House Sparrow",1
